transaction_id,timestamp,merchant_id,customer_id,device_id,payment_instrument_id,amount,amount_log,hour_of_day,day_of_week,is_weekend,is_night,merchant_category_idx,pi_type_idx,cust_age_days,cust_txn_count_prev,cust_amount_sum_prev,cust_amount_mean_prev,cust_amount_std_prev,cust_amount_max_prev,cust_days_since_last_txn,cust_amount_to_mean_ratio,cust_amount_zscore,cust_is_first_txn,cust_decline_rate_prev,velocity_txn_count_1h,velocity_amount_sum_1h,velocity_txn_count_24h,velocity_amount_sum_24h,velocity_txn_count_7d,velocity_amount_sum_7d,merchant_age_days,merchant_txn_count_prev,merchant_amount_mean_prev,merchant_amount_std_prev,merchant_decline_rate_prev,merchant_velocity_txn_count_1h,merchant_velocity_txn_count_24h,merchant_velocity_txn_count_7d,amount_to_merchant_mean_ratio,device_txn_count_prev,device_distinct_cust_prev,device_distinct_merchants_prev,device_velocity_count_24h,device_velocity_count_7d,device_is_new_for_cust,device_age_days,pi_txn_count_prev,pi_distinct_cust_prev,pi_distinct_merchants_prev,pi_velocity_count_1h,pi_velocity_count_24h,pi_age_days,is_fraud,is_fraud_ground_truth,fraud_archetype,fraud_case_id
35893,2025-04-30 05:47:57,438,8505,11114,11430,8458.11,9.043,5,2,0,1,9,0,79.33,5,17327.08,3465.42,1799.39,5162.7,25.986944,2.4407,2.7747,0,0.0,0,0.0,0,0.0,0,0.0,96.66,46,6170.57,1728.68,0.087,0,1,5,1.3707,5,1,4,0,0,0,76.16,5,1,4,0,0,76.16,False,False,none,
35894,2025-04-30 05:49:57,777,3328,4358,4466,8176.88,9.0092,5,2,0,1,1,1,116.45,1,4956.17,4956.17,0.0,4956.17,84.80434,1.6498,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94.78,28,3170.04,1142.66,0.1786,0,0,2,2.5794,1,1,1,0,0,0,84.8,1,1,1,0,0,84.8,False,False,none,
35895,2025-04-30 05:57:59,1336,3801,4997,5120,5571.61,8.6256,5,2,0,1,8,1,42.66,1,1625.21,1625.21,0.0,1625.21,17.71706,3.4282,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96.8,27,3588.41,1555.49,0.0741,0,0,4,1.5527,1,1,1,0,0,0,17.72,1,1,1,0,0,17.72,False,False,none,
35896,2025-04-30 06:00:46,1379,22078,28850,29687,696.39,6.5473,6,2,0,0,0,1,85.14,2,2078.36,1039.18,96.28,1107.26,20.001319,0.6701,-3.5603,0,0.0,0,0.0,0,0.0,0,0.0,115.38,37,1400.11,1139.7,0.0541,0,0,3,0.4974,2,1,2,0,0,0,28.05,0,0,0,0,0,84.75,False,False,none,
35897,2025-04-30 06:12:33,220,11149,14547,15011,1015.06,6.9237,6,2,0,0,5,1,81.13,2,1775.81,887.9,142.23,988.48,1.120104,1.1432,0.894,0,0.0,0,0.0,0,0.0,1,988.48,100.14,12,2485.0,1867.86,0.0,0,0,0,0.4085,2,1,2,0,1,0,65.02,2,1,2,0,0,65.02,False,False,none,
35898,2025-04-30 06:27:54,1188,12683,16542,17065,1519.28,7.3266,6,2,0,0,3,1,49.25,1,4658.51,4658.51,0.0,4658.51,19.754838,0.3261,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94.8,23,1632.35,1314.25,0.0435,0,0,1,0.9307,1,1,1,0,0,0,19.75,1,1,1,0,0,19.75,False,False,none,
35899,2025-04-30 06:38:24,900,31647,41339,42577,13231.33,9.4904,6,2,0,0,9,2,100.66,2,24481.19,12240.6,3661.02,14829.33,24.923102,1.0809,0.2706,0,0.0,0,0.0,0,0.0,0,0.0,74.2,22,5391.17,3475.56,0.0455,0,0,2,2.4543,1,1,1,0,0,0,83.83,2,1,2,0,0,83.83,False,False,none,
35900,2025-04-30 06:39:11,396,21543,28156,28959,1521.49,7.3281,6,2,0,0,5,1,92.48,3,25182.65,8394.22,8060.84,17659.78,20.876389,0.1813,-0.8526,0,0.3333,0,0.0,0,0.0,0,0.0,80.67,5,1965.08,1789.31,0.0,0,0,0,0.7743,3,1,2,0,0,0,50.92,2,1,2,0,0,50.92,False,False,none,
35901,2025-04-30 06:45:37,1100,24889,32499,33501,3331.57,8.1115,6,2,0,0,4,1,53.07,0,0.0,3363.94,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,105.24,69,2530.81,2839.43,0.0725,0,2,8,1.3164,0,0,0,0,0,1,53.36,0,0,0,0,0,52.25,False,False,none,
35902,2025-04-30 06:47:33,23,18911,24722,25419,13943.27,9.5428,6,2,0,0,3,2,32.16,0,0.0,3397.07,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,64.88,61,1726.53,1227.03,0.0656,0,1,6,8.0759,0,0,0,0,0,1,33.0,0,0,0,0,0,31.34,False,False,none,
35903,2025-04-30 06:48:17,634,38844,50785,52266,1338.12,7.1998,6,2,0,0,5,1,109.2,4,5034.0,1258.5,418.72,1743.91,21.9886,1.0633,0.1902,0,0.25,0,0.0,0,0.0,0,0.0,93.17,72,1584.73,1151.87,0.0972,0,1,7,0.8444,3,1,3,0,0,0,95.93,4,1,4,0,0,98.83,False,False,none,
35904,2025-04-30 06:49:10,79,11066,14440,14904,1605.82,7.382,6,2,0,0,1,3,99.46,0,0.0,1378.81,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,96.57,84,2408.8,1196.26,0.0595,0,5,14,0.6666,0,0,0,0,0,1,100.05,0,0,0,0,0,99.13,False,False,none,
35905,2025-04-30 06:49:43,1418,34593,45220,46563,6119.77,8.7194,6,2,0,0,9,1,35.94,0,0.0,1327.15,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,79.02,114,5621.0,1946.0,0.0439,0,2,11,1.0887,0,0,0,0,0,1,36.55,0,0,0,0,0,35.81,False,False,none,
35906,2025-04-30 07:01:17,1312,20535,26828,27601,2674.33,7.8918,7,2,0,0,3,2,95.99,2,10214.43,5107.22,1628.25,6258.56,22.001667,0.5236,-1.4942,0,0.0,0,0.0,0,0.0,0,0.0,82.05,82,1783.35,1796.77,0.0488,0,0,7,1.4996,2,1,2,0,0,0,79.04,2,1,2,0,0,79.04,False,False,none,
35907,2025-04-30 07:01:37,551,8888,11623,11971,525.4,6.2661,7,2,0,0,5,1,77.65,0,0.0,1328.29,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,110.11,51,1411.37,912.39,0.098,0,0,5,0.3723,0,0,0,0,0,1,77.57,0,0,0,0,0,77.2,False,False,none,
35908,2025-04-30 07:02:25,1324,7051,9221,9492,2319.27,7.7494,7,2,0,0,7,1,79.98,5,15197.2,3039.44,674.67,3805.69,4.945451,0.7631,-1.0674,0,0.0,0,0.0,0,0.0,1,3805.69,92.82,64,1936.47,1398.44,0.0938,0,0,4,1.1977,5,1,5,0,1,0,75.56,5,1,5,0,0,75.56,False,False,none,
35909,2025-04-30 07:13:56,463,23577,30811,31713,2719.9,7.9087,7,2,0,0,3,1,52.51,1,2183.43,2183.43,0.0,2183.43,46.897546,1.2457,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94.12,12,1495.09,751.26,0.1667,0,0,1,1.8192,1,1,1,0,0,0,46.9,0,0,0,0,0,25.3,False,False,none,
35910,2025-04-30 07:16:12,209,9965,13024,13421,2448.65,7.8037,7,2,0,0,4,1,88.4,2,3250.36,1625.18,63.61,1670.16,6.042917,1.5067,12.9456,0,0.0,0,0.0,0,0.0,1,1580.2,104.85,62,2083.63,1250.11,0.129,0,2,5,1.1752,2,1,2,0,1,0,31.13,2,1,2,0,0,31.13,False,False,none,
35911,2025-04-30 07:16:16,361,14534,18971,19562,807.09,6.6947,7,2,0,0,3,1,59.33,2,6012.45,3006.22,2047.32,4453.9,2.951308,0.2685,-1.0742,0,0.0,0,0.0,0,0.0,1,1558.55,114.03,57,1493.73,1151.91,0.1579,0,0,4,0.5403,1,1,1,0,1,0,2.95,2,1,2,0,0,35.79,False,False,none,
35912,2025-04-30 07:18:01,667,130,173,172,1742.87,7.4639,7,2,0,0,7,2,44.09,0,0.0,2288.31,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,103.38,91,2251.62,1575.69,0.0879,0,0,8,0.7741,0,0,0,0,0,1,45.0,0,0,0,0,0,43.78,False,False,none,
35913,2025-04-30 07:19:33,165,12922,16855,17393,978.26,6.8868,7,2,0,0,1,1,12.91,0,0.0,1103.11,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,111.34,130,2502.36,1812.79,0.1308,0,3,14,0.3909,0,0,0,0,0,1,13.05,0,0,0,0,0,12.86,False,False,none,
35914,2025-04-30 07:22:20,1271,13984,18240,18814,702.47,6.556,7,2,0,0,3,1,40.31,2,2769.79,1384.89,970.71,2071.29,2.854676,0.5072,-0.703,0,0.0,0,0.0,0,0.0,1,2071.29,98.15,4,1903.31,2217.34,0.25,0,0,1,0.3691,2,1,2,0,1,0,21.84,0,0,0,0,0,25.56,True,False,none,
35915,2025-04-30 07:31:24,1373,4697,6181,6318,919.03,6.8244,7,2,0,0,5,3,61.82,3,8726.28,2908.76,3242.37,6650.31,23.163241,0.316,-0.6137,0,0.0,0,0.0,0,0.0,0,0.0,69.58,6,3621.55,3747.16,0.0,0,0,0,0.2538,3,1,3,0,0,0,58.86,3,1,3,0,0,58.86,True,False,none,
35916,2025-04-30 07:46:30,1104,2030,2651,2748,3124.47,8.0473,7,2,0,0,8,1,37.99,1,2702.11,2702.11,0.0,2702.11,13.849375,1.1563,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85.29,30,3364.07,2429.78,0.0333,0,0,3,0.9288,1,1,1,0,0,0,13.85,1,1,1,0,0,13.85,False,False,none,
35917,2025-04-30 07:56:42,451,16352,21382,22001,4778.97,8.4722,7,2,0,0,2,2,46.6,3,7998.12,2666.04,759.23,3135.75,16.922095,1.7925,2.783,0,0.3333,0,0.0,0,0.0,0,0.0,104.51,78,5643.47,3143.21,0.0769,0,2,7,0.8468,3,1,3,0,0,0,24.12,0,0,0,0,0,43.32,False,False,none,
35918,2025-04-30 07:56:53,18,16248,21238,21861,9079.83,9.1139,7,2,0,0,2,2,24.75,0,0.0,3947.96,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,106.68,137,4491.57,1207.3,0.0657,0,0,13,2.0215,0,0,0,0,0,1,24.83,0,0,0,0,0,24.52,False,False,none,
35919,2025-04-30 07:57:54,60,21834,28544,29374,1738.96,7.4616,7,2,0,0,4,1,64.02,1,620.31,620.31,0.0,620.31,33.712396,2.8034,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114.44,52,2284.25,1128.34,0.1538,0,0,8,0.7613,1,1,1,0,0,0,33.71,1,1,1,0,0,33.71,False,False,none,
35920,2025-04-30 07:59:17,1434,9913,12962,13345,6450.36,8.772,7,2,0,0,4,1,73.7,1,5725.74,5725.74,0.0,5725.74,32.818785,1.1266,0.0,0,1.0,0,0.0,0,0.0,0,0.0,96.4,25,2327.08,1285.26,0.04,0,0,2,2.7719,1,1,1,0,0,0,32.82,1,1,1,0,0,32.82,False,False,none,
35921,2025-04-30 07:59:58,1448,3435,4513,4617,5509.46,8.6144,7,2,0,0,9,1,70.97,2,6593.21,3296.61,2620.64,5149.68,20.062361,1.6713,0.8444,0,0.0,0,0.0,0,0.0,0,0.0,80.73,63,5791.17,1886.43,0.1111,0,0,5,0.9514,1,1,1,0,0,0,20.06,2,1,2,0,0,26.1,False,False,none,
35922,2025-04-30 08:02:56,992,18857,24645,25348,602.1,6.4021,8,2,0,0,7,1,71.33,0,0.0,981.33,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,102.13,10,2184.92,1886.64,0.0,0,0,1,0.2756,0,0,0,0,0,1,71.7,0,0,0,0,0,70.44,False,False,none,
35923,2025-04-30 08:03:22,155,19082,24951,25652,1682.4,7.4286,8,2,0,0,4,1,114.54,7,32801.51,4685.93,2893.74,10725.16,0.182986,0.359,-1.0379,0,0.0,0,0.0,1,2571.03,1,2571.03,103.35,42,1785.07,996.79,0.0476,0,0,8,0.9425,7,1,6,1,1,0,113.1,3,1,3,0,0,113.1,False,False,none,
35924,2025-04-30 08:05:09,752,32362,42268,43556,2132.69,7.6656,8,2,0,0,6,1,20.19,0,0.0,2626.3,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,86.64,9,1410.12,672.97,0.2222,0,0,3,1.5124,0,0,0,0,0,1,21.02,0,0,0,0,0,19.79,False,False,none,
35925,2025-04-30 08:05:45,702,29814,38956,40135,1584.98,7.369,8,2,0,0,6,2,74.42,0,0.0,1997.76,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,118.78,68,1784.04,1495.6,0.1176,0,0,4,0.8884,0,0,0,0,0,1,75.11,0,0,0,0,0,73.88,False,False,none,
35926,2025-04-30 08:08:39,1287,23469,30669,31560,2976.41,7.9988,8,2,0,0,5,3,111.12,0,0.0,3337.52,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,89.5,35,1739.82,2300.51,0.0857,0,0,2,1.7108,0,0,0,0,0,1,111.44,0,0,0,0,0,110.47,False,False,none,
35927,2025-04-30 08:12:47,274,29240,38215,39360,1568.76,7.3587,8,2,0,0,1,2,69.6,0,0.0,604.68,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,114.47,80,3452.12,2546.89,0.1125,0,0,8,0.4544,0,0,0,0,0,1,69.68,0,0,0,0,0,69.0,False,False,none,
35928,2025-04-30 08:22:51,433,12720,16591,17114,1528.26,7.3325,8,2,0,0,0,0,50.86,3,3789.78,1263.26,317.49,1629.28,13.223634,1.2098,0.8347,0,0.0,0,0.0,0,0.0,0,0.0,99.47,40,1493.05,1341.53,0.075,0,1,4,1.0236,3,1,3,0,0,0,19.33,3,1,3,0,0,19.33,False,False,none,
35929,2025-04-30 08:27:59,633,4037,5320,5439,8522.15,9.0505,8,2,0,0,2,1,76.95,1,4829.85,4829.85,0.0,4829.85,28.917882,1.7645,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.18,122,5492.05,4018.08,0.0738,0,2,12,1.5517,1,1,1,0,0,0,28.92,1,1,1,0,0,28.92,False,False,none,
35930,2025-04-30 08:29:28,914,1322,1709,1777,1220.05,7.1075,8,2,0,0,3,2,87.49,0,0.0,1263.47,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,76.42,44,1894.28,2139.08,0.1136,0,0,4,0.6441,0,0,0,0,0,1,87.85,0,0,0,0,0,87.29,False,False,none,
35931,2025-04-30 08:31:31,503,17055,22281,22917,617.24,6.4269,8,2,0,0,3,3,33.17,0,0.0,420.23,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,104.94,117,1683.55,1177.5,0.0684,0,0,8,0.3666,0,0,0,0,0,1,33.08,0,0,0,0,0,32.34,False,False,none,
35932,2025-04-30 08:35:02,859,6881,9005,9263,606.34,6.4091,8,2,0,0,5,3,90.78,6,7815.34,1302.56,1000.64,2862.18,22.84809,0.4655,-0.6958,0,0.3333,0,0.0,0,0.0,0,0.0,93.83,76,1540.53,1051.32,0.0526,0,0,5,0.3936,6,1,6,0,0,0,89.01,6,1,6,0,0,89.01,False,False,none,
35933,2025-04-30 08:48:09,1224,14102,18396,18976,1050.55,6.958,8,2,0,0,0,1,112.9,4,5009.6,1252.4,280.47,1644.33,14.930544,0.8388,-0.7197,0,0.0,0,0.0,0,0.0,0,0.0,118.57,10,1315.58,628.52,0.0,0,0,0,0.7985,4,1,4,0,0,0,111.09,3,1,3,0,0,111.09,False,False,none,
35934,2025-04-30 08:49:03,191,7294,9525,9809,2660.92,7.8868,8,2,0,0,3,1,39.09,1,2034.31,2034.31,0.0,2034.31,27.317905,1.308,0.0,0,0.0,0,0.0,0,0.0,0,0.0,110.97,29,1395.07,806.6,0.0345,0,2,6,1.9074,1,1,1,0,0,0,27.32,0,0,0,0,0,39.06,False,False,none,
35935,2025-04-30 08:49:24,362,29519,38581,39732,2700.06,7.9014,8,2,0,0,4,3,111.32,1,4864.75,4864.75,0.0,4864.75,66.74059,0.555,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73.76,31,1824.77,641.18,0.129,0,2,7,1.4797,1,1,1,0,0,0,66.74,1,1,1,0,0,66.74,False,False,none,
35936,2025-04-30 08:54:40,395,17322,22645,23287,2134.49,7.6665,8,2,0,0,2,1,93.27,0,0.0,867.22,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,93.12,9,3301.17,1462.63,0.1111,0,1,1,0.6466,0,0,0,0,0,1,93.93,0,0,0,0,0,92.31,False,False,none,
35937,2025-04-30 08:58:55,1230,36208,47325,48731,3580.68,8.1836,8,2,0,0,2,2,49.29,2,5844.28,2922.14,1051.4,3665.59,11.664421,1.2254,0.6263,0,0.0,0,0.0,0,0.0,0,0.0,90.48,75,4363.38,2685.85,0.1333,0,2,10,0.8206,2,1,2,0,0,0,23.08,1,1,1,0,0,11.66,False,False,none,
35938,2025-04-30 09:01:22,79,31435,41063,42278,2052.85,7.6275,9,2,0,0,1,2,19.18,0,0.0,2481.63,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,96.66,85,2399.36,1192.31,0.0588,0,6,15,0.8556,0,0,0,0,0,1,19.37,0,0,0,0,0,18.44,False,False,none,
35939,2025-04-30 09:01:52,1008,8568,11197,11514,770.47,6.6483,9,2,0,0,6,1,93.95,3,5928.81,1976.27,830.23,2738.06,8.080116,0.3899,-1.4524,0,0.0,0,0.0,0,0.0,0,0.0,96.66,63,1523.53,1320.88,0.0952,0,0,5,0.5057,3,1,3,0,0,0,83.01,3,1,3,0,0,83.01,False,False,none,
35940,2025-04-30 09:02:03,1402,38491,50338,51797,3739.22,8.2269,9,2,0,0,2,1,77.35,4,23829.99,5957.5,8579.97,18771.14,8.120741,0.6276,-0.2585,0,0.0,0,0.0,0,0.0,0,0.0,72.25,121,5888.99,3354.46,0.0661,0,1,14,0.635,0,0,0,0,0,1,78.43,4,1,4,0,0,54.92,False,False,none,
35941,2025-04-30 09:04:41,1193,5855,7675,7873,3355.97,8.1188,9,2,0,0,8,1,83.72,3,9904.53,3301.51,316.34,3658.4,1.750914,1.0165,0.1722,0,0.3333,0,0.0,0,0.0,1,3055.66,98.57,111,3341.07,1674.12,0.0721,0,6,14,1.0045,3,1,3,0,1,0,31.78,3,1,3,0,0,31.78,False,False,none,
35942,2025-04-30 09:08:00,1044,36731,48014,49423,1979.33,7.591,9,2,0,0,0,1,102.9,4,5618.34,1404.59,215.34,1683.79,4.89412,1.4092,2.669,0,0.25,0,0.0,0,0.0,1,1159.09,93.68,5,1937.96,1208.76,0.0,0,0,0,1.0213,3,1,3,0,0,0,91.92,4,1,4,0,0,91.92,False,False,none,
35943,2025-04-30 09:08:42,450,26694,34864,35913,1590.58,7.3725,9,2,0,0,1,2,56.76,2,6835.6,3417.8,785.5,3973.23,24.125405,0.4654,-2.3262,0,0.0,0,0.0,0,0.0,0,0.0,100.39,105,2313.61,1641.77,0.0667,0,3,12,0.6875,2,1,2,0,0,0,26.31,2,1,2,0,0,26.31,False,False,none,
35944,2025-04-30 09:09:29,454,2519,3290,3410,1729.57,7.4562,9,2,0,0,4,2,118.49,1,3703.62,3703.62,0.0,3703.62,111.990324,0.467,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81.71,56,2290.75,1519.57,0.0536,0,1,4,0.755,1,1,1,0,0,0,111.99,1,1,1,0,0,111.99,False,False,none,
35945,2025-04-30 09:10:01,343,36492,47694,49113,1827.02,7.511,9,2,0,0,7,1,58.49,2,3212.91,1606.45,140.25,1705.63,17.98081,1.1373,1.5727,0,0.0,0,0.0,0,0.0,0,0.0,99.62,4,5320.83,7183.29,0.0,0,0,0,0.3434,2,1,2,0,0,0,26.87,2,1,2,0,0,26.87,False,False,none,
35946,2025-04-30 09:11:01,1122,31338,40944,42154,2088.72,7.6448,9,2,0,0,4,1,83.86,2,5558.23,2779.11,2362.46,4449.63,38.111146,0.7516,-0.2922,0,0.0,0,0.0,0,0.0,0,0.0,108.38,50,2261.92,2067.41,0.04,0,1,5,0.9234,2,1,2,0,0,0,52.01,0,0,0,0,0,65.84,False,False,none,
35947,2025-04-30 09:11:36,504,15330,20017,20628,5824.56,8.67,9,2,0,0,9,1,68.46,1,7070.17,7070.17,0.0,7070.17,17.958692,0.8238,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.43,56,6648.57,1660.03,0.0179,0,0,3,0.8761,1,1,1,0,0,0,17.96,1,1,1,0,0,17.96,False,False,none,
35948,2025-04-30 09:12:38,859,3365,4416,4520,1100.6,7.0045,9,2,0,0,5,1,69.04,2,2125.08,1062.54,197.45,1202.16,14.06412,1.0358,0.1928,0,0.0,0,0.0,0,0.0,0,0.0,93.86,77,1528.39,1049.79,0.0519,1,1,6,0.7201,1,1,1,0,0,0,14.06,2,1,2,0,0,36.87,False,False,none,
35949,2025-04-30 09:13:08,165,4992,6548,6715,2386.51,7.778,9,2,0,0,1,0,96.18,5,11164.56,2232.91,882.32,3684.75,18.988588,1.0688,0.1741,0,0.0,0,0.0,0,0.0,0,0.0,111.42,131,2490.73,1810.71,0.1298,0,4,15,0.9582,5,1,5,0,0,0,47.86,5,1,5,0,0,47.86,False,False,none,
35950,2025-04-30 09:18:14,1114,39528,51675,53201,4906.44,8.4985,9,2,0,0,3,1,76.31,3,14230.65,4743.55,3361.14,6937.41,50.073495,1.0343,0.0485,0,0.3333,0,0.0,0,0.0,0,0.0,91.84,35,1844.88,1770.31,0.0857,0,0,2,2.6595,3,1,3,0,0,0,66.0,3,1,3,0,0,66.0,False,False,none,
35951,2025-04-30 09:19:56,961,38226,49987,51436,4305.46,8.3679,9,2,0,0,9,1,70.63,2,2077.14,1038.57,172.55,1160.58,15.126806,4.1456,18.933,0,0.0,0,0.0,0,0.0,0,0.0,115.63,116,4268.09,1868.81,0.0603,0,1,11,1.0088,3,2,3,0,1,0,18.95,2,1,2,0,0,18.95,False,False,none,
35952,2025-04-30 09:21:35,383,36994,48366,49782,1606.01,7.3821,9,2,0,0,7,3,43.94,4,4117.76,1029.44,152.64,1174.66,14.194178,1.5601,3.7773,0,0.0,0,0.0,0,0.0,0,0.0,109.1,5,1726.11,422.83,0.6,0,0,1,0.9304,3,1,3,0,0,0,28.78,4,1,4,0,0,28.78,False,False,none,
35953,2025-04-30 09:24:07,958,35123,45913,47291,4235.02,8.3514,9,2,0,0,9,1,89.0,3,12013.03,4004.34,2580.97,6974.97,68.304699,1.0576,0.0894,0,0.0,0,0.0,0,0.0,0,0.0,87.13,6,5594.94,2146.77,0.0,0,0,0,0.7569,3,1,3,0,0,0,78.08,3,1,3,0,0,78.08,False,False,none,
35954,2025-04-30 09:25:30,1427,9693,12676,13042,1180.71,7.0747,9,2,0,0,4,1,35.93,1,1203.64,1203.64,0.0,1203.64,12.936435,0.9809,0.0,0,0.0,0,0.0,0,0.0,0,0.0,113.96,12,1840.37,565.16,0.1667,0,0,3,0.6416,1,1,1,0,0,0,12.94,1,1,1,0,0,12.94,False,False,none,
35955,2025-04-30 09:26:27,451,28593,37373,38477,4806.04,8.4778,9,2,0,0,2,1,93.75,6,17739.15,2956.53,1077.83,5026.52,1.871887,1.6256,1.716,0,0.3333,0,0.0,0,0.0,1,2996.11,104.57,79,5632.53,3124.51,0.0759,0,3,8,0.8533,4,1,4,0,1,0,73.89,2,1,2,0,0,73.89,False,False,none,
35956,2025-04-30 09:28:39,172,23117,30199,31082,2837.81,7.9511,9,2,0,0,9,1,65.22,1,4543.59,4543.59,0.0,4543.59,31.982523,0.6246,0.0,0,0.0,0,0.0,0,0.0,0,0.0,105.9,35,4106.07,1132.34,0.0571,0,0,2,0.6911,1,1,1,0,0,0,31.98,1,1,1,0,0,31.98,False,False,none,
35957,2025-04-30 09:29:26,1448,27368,35759,36839,5337.23,8.5826,9,2,0,0,9,1,79.41,4,5245.41,1311.35,916.65,2395.62,38.074074,4.07,4.3919,0,0.0,0,0.0,0,0.0,0,0.0,80.79,64,5786.77,1871.73,0.1094,0,1,6,0.9223,4,1,4,0,0,0,67.81,3,1,3,0,0,67.81,False,False,none,
35958,2025-04-30 09:30:23,641,1714,2208,2321,883.13,6.7846,9,2,0,0,0,2,82.16,9,14690.99,1632.33,604.62,2751.16,2.960891,0.541,-1.2391,0,0.0,0,0.0,0,0.0,1,1267.54,57.12,103,1529.94,1124.9,0.0971,0,1,4,0.5772,9,1,9,0,1,0,74.3,9,1,9,0,0,74.3,False,False,none,
35959,2025-04-30 09:31:29,1289,36617,47862,49277,1441.27,7.274,9,2,0,0,5,1,67.85,1,1541.03,1541.03,0.0,1541.03,65.967512,0.9353,0.0,0,0.0,0,0.0,0,0.0,0,0.0,107.93,51,1234.85,779.64,0.1373,0,0,7,1.1672,1,1,1,0,0,0,65.97,1,1,1,0,0,65.97,False,False,none,
35960,2025-04-30 09:35:25,1499,39813,52051,53580,3747.67,8.2292,9,2,0,0,6,3,70.07,1,7867.7,7867.7,0.0,7867.7,8.026678,0.4763,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.43,77,1370.74,820.7,0.1039,0,0,4,2.734,1,1,1,0,0,0,8.03,1,1,1,0,0,8.03,False,False,none,
35961,2025-04-30 09:35:26,212,4393,5793,5928,3521.86,8.167,9,2,0,0,1,2,22.9,0,0.0,1940.64,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,109.51,17,3190.45,1266.82,0.1765,0,0,3,1.1039,0,0,0,0,0,1,23.09,0,0,0,0,0,22.87,False,False,none,
35962,2025-04-30 09:36:08,864,4571,6020,6161,855.02,6.7523,9,2,0,0,1,2,73.92,3,11002.49,3667.5,2321.0,5794.51,23.872951,0.2331,-1.2118,0,0.0,0,0.0,0,0.0,0,0.0,116.54,152,3310.56,1981.14,0.0592,0,2,15,0.2583,3,1,3,0,0,0,55.96,3,1,3,0,0,55.96,False,False,none,
35963,2025-04-30 09:38:02,150,15444,20175,20776,4590.68,8.432,9,2,0,0,2,1,68.92,2,3845.46,1922.73,158.86,2035.06,28.096956,2.3876,16.7943,0,0.5,0,0.0,0,0.0,0,0.0,117.44,26,6047.25,4680.47,0.1154,0,1,4,0.7591,1,1,1,0,0,0,28.1,2,1,2,0,0,41.01,False,False,none,
35964,2025-04-30 09:47:00,633,2747,3590,3721,5502.71,8.6132,9,2,0,0,2,1,14.29,0,0.0,1690.45,0.0,0.0,-1.0,1.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,90.23,123,5516.69,4010.89,0.0732,0,3,13,0.9975,0,0,0,0,0,1,14.62,0,0,0,0,0,13.63,False,False,none,
35965,2025-04-30 09:48:54,508,10727,14009,14447,2607.62,7.8666,9,2,0,0,8,1,111.4,9,15134.95,1681.66,883.69,3394.03,18.476701,1.5506,1.0478,0,0.0,0,0.0,0,0.0,0,0.0,80.98,3,3101.44,1237.8,0.0,0,0,0,0.8408,9,1,9,0,0,0,94.84,9,1,9,0,0,94.84,True,False,none,
35966,2025-04-30 09:49:11,1123,27620,36087,37185,3279.31,8.0957,9,2,0,0,8,1,93.16,1,8350.38,8350.38,0.0,8350.38,73.038345,0.3927,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84.77,17,2530.27,763.78,0.1176,0,0,0,1.296,1,1,1,0,0,0,73.04,1,1,1,0,0,73.04,False,False,none,
