id,merchant_id,customer_id,device_id,payment_instrument_id,amount,currency,timestamp,status,is_fraud,fraud_archetype,fraud_case_id,is_fraud_ground_truth
32186,1102,27473,35896,36982,484.32,INR,2025-04-22 13:50:00,captured,False,none,,False
32187,253,5245,6870,7057,2939.74,INR,2025-04-22 13:52:49,captured,False,none,,False
32188,626,6245,8177,8402,2116.35,INR,2025-04-22 13:54:46,captured,False,none,,False
32189,79,23730,31015,31918,2624.53,INR,2025-04-22 13:55:37,captured,False,none,,False
32190,373,39835,52083,53611,627.9,INR,2025-04-22 13:57:00,captured,False,none,,False
32191,941,2465,3225,3339,1620.69,INR,2025-04-22 13:59:44,captured,False,none,,False
32192,920,12492,16288,16794,2538.39,INR,2025-04-22 14:00:43,captured,False,none,,False
32193,1205,23189,30294,31182,4018.62,INR,2025-04-22 14:03:43,captured,True,none,,False
32194,1027,24967,32594,33601,4308.88,INR,2025-04-22 14:07:38,cancelled,False,none,,False
32195,1466,32849,42901,44226,1032.47,INR,2025-04-22 14:11:52,failed,False,none,,False
32196,1215,23842,31158,32077,1485.46,INR,2025-04-22 14:13:40,captured,False,none,,False
32197,519,14876,19426,20018,4265.61,INR,2025-04-22 14:13:57,captured,False,none,,False
32198,792,33330,43546,44882,1886.08,INR,2025-04-22 14:15:56,captured,False,none,,False
32199,519,8335,10893,11209,4646.69,INR,2025-04-22 14:17:17,captured,False,none,,False
32200,259,25043,32699,33696,4288.52,INR,2025-04-22 14:17:37,captured,False,none,,False
32201,107,37528,49055,50503,1193.7,INR,2025-04-22 14:19:59,captured,False,none,,False
32202,221,12662,16514,17035,664.93,INR,2025-04-22 14:21:20,captured,False,none,,False
32203,1104,13406,17482,18044,3578.78,INR,2025-04-22 14:21:28,captured,False,none,,False
32204,1359,12581,16400,16919,1305.38,INR,2025-04-22 14:25:23,captured,False,none,,False
32205,149,8952,11702,12050,1854.51,INR,2025-04-22 14:25:55,captured,False,none,,False
32206,1414,36340,47502,48904,4890.97,INR,2025-04-22 14:26:57,captured,False,none,,False
32207,1181,32390,42305,43590,1508.86,INR,2025-04-22 14:32:04,captured,False,none,,False
32208,165,25238,32961,33956,1076.21,INR,2025-04-22 14:36:39,captured,False,none,,False
32209,506,16644,21759,22377,1304.43,INR,2025-04-22 14:37:42,captured,False,none,,False
32210,82,14359,18741,19321,1623.63,INR,2025-04-22 14:38:30,cancelled,False,none,,False
32211,1324,21132,27617,28411,986.94,INR,2025-04-22 14:43:20,captured,False,none,,False
32212,775,29623,38716,39872,2699.81,INR,2025-04-22 14:51:44,captured,False,none,,False
32213,1450,23204,30314,31206,4507.64,INR,2025-04-22 14:55:42,captured,False,none,,False
32214,1260,9094,11881,12246,1004.83,INR,2025-04-22 14:56:05,captured,False,none,,False
32215,1161,28880,37752,38879,2903.91,INR,2025-04-22 15:01:09,captured,False,none,,False
32216,541,9614,12571,12932,1039.59,INR,2025-04-22 15:04:06,captured,False,none,,False
32217,626,1655,2137,2232,1241.88,INR,2025-04-22 15:07:56,captured,False,none,,False
32218,641,16195,21168,21788,712.72,INR,2025-04-22 15:09:04,captured,True,none,,False
32219,1291,14013,18281,18854,1089.7,INR,2025-04-22 15:11:24,captured,False,none,,False
32220,256,18104,23688,24359,1248.12,INR,2025-04-22 15:11:35,captured,False,none,,False
32221,551,4760,6255,6401,3007.8,INR,2025-04-22 15:14:27,captured,False,none,,False
32222,713,768,982,1029,1585.41,INR,2025-04-22 15:15:16,captured,False,none,,False
32223,472,28860,37728,38855,1300.75,INR,2025-04-22 15:21:06,captured,False,none,,False
32224,920,19494,25492,26215,2447.14,INR,2025-04-22 15:22:35,captured,False,none,,False
32225,774,18764,24524,25228,5064.91,INR,2025-04-22 15:23:30,captured,False,none,,False
32226,1449,31508,41158,42377,605.63,INR,2025-04-22 15:24:38,captured,False,none,,False
32227,141,38782,50710,52184,1215.8,INR,2025-04-22 15:24:46,captured,False,none,,False
32228,301,37088,48488,49897,3533.77,INR,2025-04-22 15:41:46,captured,False,none,,False
32229,633,23094,30164,31049,2782.35,INR,2025-04-22 15:46:46,captured,False,none,,False
32230,896,36483,47683,49102,2721.43,INR,2025-04-22 15:46:53,captured,False,none,,False
32231,313,11465,14959,15424,650.82,INR,2025-04-22 15:47:50,captured,False,none,,False
32232,614,14920,19485,20074,1081.21,INR,2025-04-22 15:48:28,captured,False,none,,False
32233,1399,19770,25834,26575,2318.01,INR,2025-04-22 15:50:59,captured,False,none,,False
32234,831,11165,14565,15029,1622.89,INR,2025-04-22 15:53:39,captured,False,none,,False
32235,1218,14270,18620,19203,2928.31,INR,2025-04-22 15:54:31,captured,False,none,,False
32236,859,17256,22556,23196,762.3,INR,2025-04-22 15:54:53,captured,False,none,,False
32237,406,19408,25378,26097,3181.13,INR,2025-04-22 15:56:38,captured,False,none,,False
32238,1218,14794,19323,19904,2316.38,INR,2025-04-22 15:56:41,captured,False,none,,False
32239,501,12245,15974,16461,2529.9,INR,2025-04-22 15:56:52,captured,False,none,,False
32240,1254,17937,23453,24142,1527.07,INR,2025-04-22 15:57:24,captured,False,none,,False
32241,408,11419,14905,15364,1787.12,INR,2025-04-22 15:57:41,captured,False,none,,False
32242,1394,23285,30427,31312,4296.85,INR,2025-04-22 15:58:21,captured,False,none,,False
32243,1215,35773,46756,48163,977.6,INR,2025-04-22 15:58:52,captured,False,none,,False
32244,504,2418,3163,3278,7724.65,INR,2025-04-22 15:59:06,captured,False,none,,False
32245,57,16350,21378,21998,245.58,INR,2025-04-22 16:00:08,captured,False,none,,False
32246,264,27707,36209,37300,2185.31,INR,2025-04-22 16:05:44,captured,False,none,,False
32247,107,17734,23192,23852,1238.75,INR,2025-04-22 16:07:11,captured,False,none,,False
32248,295,9032,11800,12159,2892.99,INR,2025-04-22 16:09:37,captured,False,none,,False
32249,593,38061,49780,51219,949.57,INR,2025-04-22 16:12:28,captured,False,none,,False
32250,1025,38190,49937,51384,3147.65,INR,2025-04-22 16:14:35,captured,False,none,,False
32251,1211,1440,1861,1940,2801.38,INR,2025-04-22 16:16:02,captured,False,none,,False
32252,994,11980,15635,16099,945.91,INR,2025-04-22 16:17:15,cancelled,False,none,,False
32253,1431,37495,49016,50457,1121.19,INR,2025-04-22 16:18:58,captured,False,none,,False
32254,1480,39073,51083,52582,1126.14,INR,2025-04-22 16:19:34,failed,False,none,,False
32255,780,39536,51686,53211,2259.86,INR,2025-04-22 16:19:46,captured,False,none,,False
32256,317,8120,10612,10918,1505.01,INR,2025-04-22 16:21:01,failed,False,none,,False
32257,695,9159,11970,12337,5776.24,INR,2025-04-22 16:22:07,captured,False,none,,False
32258,214,18679,24414,25118,850.62,INR,2025-04-22 16:22:20,captured,False,none,,False
32259,77,33576,43873,45210,1566.06,INR,2025-04-22 16:23:28,captured,False,none,,False
32260,748,20637,26955,27735,1571.82,INR,2025-04-22 16:25:43,failed,False,none,,False
32261,323,10563,13795,14224,684.08,INR,2025-04-22 16:30:57,captured,False,none,,False
32262,900,19386,25350,26063,2959.89,INR,2025-04-22 16:31:35,captured,False,none,,False
32263,465,20848,27237,28024,1860.32,INR,2025-04-22 16:32:39,captured,False,none,,False
32264,241,2696,3518,3653,2037.24,INR,2025-04-22 16:32:41,failed,False,none,,False
32265,1418,16132,21082,21700,5709.63,INR,2025-04-22 16:36:20,captured,False,none,,False
32266,1242,17879,23377,24060,1140.83,INR,2025-04-22 16:39:38,captured,False,none,,False
32267,1272,15638,20429,21041,1242.82,INR,2025-04-22 16:41:23,captured,False,none,,False
32268,904,39161,51201,52694,3891.29,INR,2025-04-22 16:45:33,captured,False,none,,False
32269,868,19169,25069,25769,1779.08,INR,2025-04-22 16:48:35,captured,False,none,,False
32270,146,26757,34957,35998,787.44,INR,2025-04-22 16:51:15,failed,False,none,,False
32271,757,9864,12902,13276,622.9,INR,2025-04-22 16:52:08,captured,False,none,,False
32272,400,7359,9607,9896,509.47,INR,2025-04-22 17:00:55,captured,False,none,,False
32273,949,37715,49314,50752,2373.33,INR,2025-04-22 17:01:02,captured,False,none,,False
32274,1062,16630,21740,22359,5703.17,INR,2025-04-22 17:04:45,captured,False,none,,False
32275,223,36716,47995,49407,780.93,INR,2025-04-22 17:04:50,captured,False,none,,False
32276,24,39239,51299,52797,2946.8,INR,2025-04-22 17:05:23,cancelled,False,none,,False
32277,1149,15578,20346,20963,5544.82,INR,2025-04-22 17:05:48,captured,False,none,,False
32278,176,16276,21275,21899,4131.57,INR,2025-04-22 17:07:57,captured,False,none,,False
32279,961,8811,11523,11866,3048.32,INR,2025-04-22 17:08:51,captured,False,none,,False
32280,633,23770,31067,31976,3782.07,INR,2025-04-22 17:09:54,failed,False,none,,False
32281,489,12608,16438,16956,3043.67,INR,2025-04-22 17:11:12,captured,False,none,,False
32282,363,17772,23240,23907,832.07,INR,2025-04-22 17:13:06,captured,False,none,,False
32283,132,30425,39760,40961,833.81,INR,2025-04-22 17:15:40,captured,False,none,,False
32284,1266,39383,51477,52996,1082.1,INR,2025-04-22 17:16:34,captured,False,none,,False
32285,896,10572,13805,14235,4765.59,INR,2025-04-22 17:17:33,captured,False,none,,False
32286,1218,29079,38010,39145,5077.64,INR,2025-04-22 17:18:06,captured,False,none,,False
32287,1211,13054,17019,17569,2696.56,INR,2025-04-22 17:26:06,captured,False,none,,False
32288,1074,7263,9485,9765,897.75,INR,2025-04-22 17:28:56,captured,False,none,,False
32289,450,34857,45556,46927,1995.59,INR,2025-04-22 17:30:37,captured,False,none,,False
32290,703,21292,27820,28620,2285.53,INR,2025-04-22 17:32:13,captured,False,none,,False
32291,1388,26415,34486,35546,1228.54,INR,2025-04-22 17:33:17,captured,False,none,,False
32292,1142,4881,6414,6566,2096.25,INR,2025-04-22 17:34:31,captured,False,none,,False
32293,1286,982,1267,1318,530.78,INR,2025-04-22 17:34:59,captured,False,none,,False
32294,1007,23029,30077,30971,1293.17,INR,2025-04-22 17:36:09,captured,False,none,,False
32295,1220,4133,5449,5563,3875.9,INR,2025-04-22 17:36:27,captured,False,none,,False
32296,1404,28831,37686,38810,2013.41,INR,2025-04-22 17:38:51,captured,False,none,,False
32297,943,25614,33463,34465,1662.78,INR,2025-04-22 17:40:29,captured,False,none,,False
32298,1492,2150,2811,2917,2540.81,INR,2025-04-22 17:42:11,captured,False,none,,False
32299,1443,17027,22247,22883,3905.82,INR,2025-04-22 17:42:11,captured,False,none,,False
32300,253,36398,47577,48985,745.74,INR,2025-04-22 17:42:40,captured,False,none,,False
32301,791,20002,26140,26883,1440.64,INR,2025-04-22 17:47:02,captured,False,none,,False
32302,1397,10217,13350,13759,8088.13,INR,2025-04-22 17:47:10,captured,False,none,,False
32303,401,35679,46633,48031,1265.12,INR,2025-04-22 17:48:15,captured,False,none,,False
32304,1201,12896,16825,17355,2285.86,INR,2025-04-22 17:50:28,captured,False,none,,False
32305,236,3649,4787,4917,890.13,INR,2025-04-22 17:54:44,captured,False,none,,False
32306,718,22179,28989,29829,1260.67,INR,2025-04-22 17:56:25,captured,False,none,,False
32307,1402,34365,44904,46261,4909.28,INR,2025-04-22 17:58:48,captured,False,none,,False
32308,584,9328,12201,12557,2196.99,INR,2025-04-22 18:02:16,captured,False,none,,False
32309,654,918,1180,1224,901.14,INR,2025-04-22 18:03:32,captured,False,none,,False
32310,93,1953,2545,2636,3037.79,INR,2025-04-22 18:05:12,captured,False,none,,False
32311,1358,15619,20399,21017,726.24,INR,2025-04-22 18:06:30,captured,False,none,,False
32312,233,18006,23545,24236,1046.2,INR,2025-04-22 18:10:18,captured,False,none,,False
32313,289,10185,13315,13719,2934.31,INR,2025-04-22 18:11:40,captured,False,none,,False
32314,393,8688,11355,11692,1590.47,INR,2025-04-22 18:21:09,captured,False,none,,False
32315,1472,22814,29806,30685,1091.37,INR,2025-04-22 18:21:48,captured,False,none,,False
32316,1019,2105,2750,2859,4602.21,INR,2025-04-22 18:22:23,captured,False,none,,False
32317,509,6428,8416,8649,3274.08,INR,2025-04-22 18:25:03,captured,False,none,,False
32318,1270,17556,22954,23610,6667.09,INR,2025-04-22 18:25:12,captured,False,none,,False
32319,1059,28924,37803,38940,5199.22,INR,2025-04-22 18:26:15,captured,False,none,,False
32320,287,11282,14719,15181,2989.55,INR,2025-04-22 18:31:37,captured,False,none,,False
32321,500,18855,24642,25345,7889.51,INR,2025-04-22 18:31:45,failed,False,none,,False
32322,1156,32483,42426,43708,5843.67,INR,2025-04-22 18:32:20,captured,False,none,,False
32323,779,35910,46923,48345,3215.16,INR,2025-04-22 18:32:48,captured,False,none,,False
32324,1135,21853,28568,29399,772.55,INR,2025-04-22 18:35:28,captured,False,none,,False
32325,892,33058,43187,44508,2757.93,INR,2025-04-22 18:37:44,captured,False,none,,False
32326,797,15043,19640,20244,4070.55,INR,2025-04-22 18:38:16,captured,False,none,,False
32327,1241,2668,3478,3619,5289.68,INR,2025-04-22 18:42:29,failed,False,none,,False
32328,244,3482,4575,4688,6683.97,INR,2025-04-22 18:43:39,captured,False,none,,False
32329,371,28473,37221,38308,859.99,INR,2025-04-22 18:43:43,captured,False,none,,False
32330,1099,37858,49511,50948,3247.56,INR,2025-04-22 18:47:18,captured,False,none,,False
32331,1194,29480,38531,39681,8499.34,INR,2025-04-22 18:48:55,captured,False,none,,False
32332,601,6955,9097,9370,661.15,INR,2025-04-22 18:53:41,captured,False,none,,False
32333,1474,36691,47963,49375,3672.43,INR,2025-04-22 19:00:44,captured,False,none,,False
32334,972,31354,40964,42176,3755.07,INR,2025-04-22 19:02:16,captured,False,none,,False
32335,1036,28051,36659,37760,3360.77,INR,2025-04-22 19:06:01,failed,False,none,,False
32336,844,26273,34298,35363,1299.08,INR,2025-04-22 19:07:05,captured,False,none,,False
32337,1102,27555,36000,37092,1425.61,INR,2025-04-22 19:08:05,captured,True,none,,False
32338,256,9571,12515,12882,524.72,INR,2025-04-22 19:10:00,captured,False,none,,False
32339,1037,960,1238,1283,727.86,INR,2025-04-22 19:11:46,failed,False,none,,False
32340,773,11835,15445,15916,1804.91,INR,2025-04-22 19:11:57,captured,False,none,,False
32341,1191,19170,25070,25770,2720.27,INR,2025-04-22 19:13:37,captured,False,none,,False
32342,1286,868,1112,1158,1505.84,INR,2025-04-22 19:14:29,failed,False,none,,False
32343,384,30808,40254,41478,629.62,INR,2025-04-22 19:18:29,captured,False,none,,False
32344,1195,1419,1835,1908,2387.31,INR,2025-04-22 19:20:00,captured,False,none,,False
32345,118,34498,45090,46436,980.33,INR,2025-04-22 19:21:19,captured,False,none,,False
32346,1359,36043,47112,48517,354.58,INR,2025-04-22 19:22:43,captured,False,none,,False
32347,1195,38213,49970,51417,3987.76,INR,2025-04-22 19:31:31,captured,False,none,,False
32348,801,31488,41133,42350,572.12,INR,2025-04-22 19:32:37,captured,False,none,,False
32349,661,25615,33464,34467,1062.53,INR,2025-04-22 19:38:28,captured,False,none,,False
32350,1381,38416,50240,51692,1358.57,INR,2025-04-22 19:39:03,captured,False,none,,False
32351,1384,18890,24689,25394,498.7,INR,2025-04-22 19:48:23,captured,False,none,,False
32352,638,16694,21817,22446,420.21,INR,2025-04-22 19:52:04,captured,False,none,,False
32353,1033,11716,15289,15755,9838.22,INR,2025-04-22 19:52:28,captured,False,none,,False
32354,1099,27143,35465,36525,6518.46,INR,2025-04-22 19:55:49,captured,False,none,,False
32355,1123,39462,51586,53104,2693.49,INR,2025-04-22 19:55:51,captured,False,none,,False
32356,1146,13013,16968,17515,1641.78,INR,2025-04-22 20:02:07,captured,False,none,,False
32357,601,4619,6082,6225,630.42,INR,2025-04-22 20:04:17,captured,False,none,,False
32358,323,25005,32648,33647,1279.74,INR,2025-04-22 20:06:38,captured,False,none,,False
32359,864,30311,39604,40809,4358.39,INR,2025-04-22 20:08:07,captured,False,none,,False
32360,603,20391,26644,27406,1895.62,INR,2025-04-22 20:11:22,captured,False,none,,False
32361,1455,32926,43011,44336,1588.13,INR,2025-04-22 20:11:24,captured,False,none,,False
32362,1402,11795,15392,15863,7696.92,INR,2025-04-22 20:11:44,captured,False,none,,False
32363,1426,6203,8126,8344,596.28,INR,2025-04-22 20:12:16,cancelled,False,none,,False
32364,63,22472,29360,30234,2936.07,INR,2025-04-22 20:14:19,captured,False,none,,False
32365,1286,23257,30386,31275,343.74,INR,2025-04-22 20:24:05,captured,False,none,,False
32366,1201,30847,40302,41527,2208.17,INR,2025-04-22 20:26:12,captured,False,none,,False
32367,896,15230,19884,20491,3421.47,INR,2025-04-22 20:26:38,captured,False,none,,False
32368,1207,13107,17096,17638,2426.02,INR,2025-04-22 20:28:17,cancelled,False,none,,False
32369,542,1008,49687,1355,3180.09,INR,2025-04-22 20:28:21,captured,False,none,,False
32370,446,36477,47675,49095,2955.79,INR,2025-04-22 20:28:51,captured,False,none,,False
32371,1142,10178,13306,13710,3628.8,INR,2025-04-22 20:39:26,captured,False,none,,False
32372,554,4968,6518,6689,4174.67,INR,2025-04-22 20:41:47,captured,False,none,,False
32373,295,5503,7221,7401,2357.58,INR,2025-04-22 20:41:50,captured,False,none,,False
32374,752,8763,11462,11800,1040.74,INR,2025-04-22 20:42:24,cancelled,False,none,,False
32375,56,26471,34559,35617,1455.64,INR,2025-04-22 20:43:08,captured,False,none,,False
32376,1080,1175,1518,1575,735.97,INR,2025-04-22 20:46:20,captured,False,none,,False
32377,1409,4965,6514,6685,1862.53,INR,2025-04-22 20:50:50,captured,False,none,,False
32378,681,32883,42947,44272,2722.15,INR,2025-04-22 20:57:33,captured,False,none,,False
32379,122,17232,22522,23157,2105.8,INR,2025-04-22 21:03:43,captured,False,none,,False
32380,129,22486,29378,30252,1135.36,INR,2025-04-22 21:09:39,captured,False,none,,False
32381,595,5362,7029,7208,8509.5,INR,2025-04-22 21:16:04,captured,False,none,,False
32382,1005,18073,23642,24318,515.95,INR,2025-04-22 21:16:35,captured,False,none,,False
32383,1450,36253,47382,48791,498.72,INR,2025-04-22 21:16:54,captured,False,none,,False
32384,304,22349,29215,30066,7259.03,INR,2025-04-22 21:17:30,captured,False,none,,False
32385,903,7298,9530,9814,5987.73,INR,2025-04-22 21:17:33,failed,False,none,,False
32386,104,15687,20490,21113,892.19,INR,2025-04-22 21:29:42,captured,False,none,,False
32387,73,37564,49101,50551,2378.88,INR,2025-04-22 21:33:32,captured,False,none,,False
32388,595,34742,45404,46769,4770.36,INR,2025-04-22 21:36:46,captured,False,none,,False
32389,101,1681,2171,2268,2689.7,INR,2025-04-22 21:38:45,cancelled,False,none,,False
32390,192,29268,38251,39400,892.17,INR,2025-04-22 21:40:08,captured,False,none,,False
32391,410,37061,48451,49863,1059.33,INR,2025-04-22 21:45:04,captured,False,none,,False
32392,489,7743,10117,10418,1128.06,INR,2025-04-22 21:49:48,captured,False,none,,False
32393,754,30201,39456,40662,673.64,INR,2025-04-22 22:14:52,captured,False,none,,False
32394,1,9135,11937,12306,761.65,INR,2025-04-22 22:15:14,captured,False,none,,False
32395,1499,13108,17097,17640,550.79,INR,2025-04-22 22:16:09,captured,False,none,,False
32396,57,6441,8434,8663,5778.35,INR,2025-04-22 22:21:56,captured,False,none,,False
32397,1464,23901,31233,32150,574.33,INR,2025-04-22 22:35:40,captured,False,none,,False
32398,706,15195,19840,20443,2418.48,INR,2025-04-22 22:40:32,captured,False,none,,False
32399,119,38906,50868,52355,487.97,INR,2025-04-22 22:43:35,captured,False,none,,False
32400,1118,18369,24020,24718,1936.81,INR,2025-04-22 22:44:14,captured,False,none,,False
32401,648,31221,40793,42002,6283.39,INR,2025-04-22 22:47:10,captured,True,none,,False
32402,648,38849,50791,52272,5156.58,INR,2025-04-22 22:54:20,captured,False,none,,False
32403,398,13298,17341,17897,1929.64,INR,2025-04-22 23:03:00,captured,False,none,,False
32404,1135,32727,42745,44058,1183.81,INR,2025-04-22 23:03:03,captured,False,none,,False
32405,1491,12980,16929,17473,3645.54,INR,2025-04-22 23:03:08,captured,False,none,,False
32406,1478,12314,16063,16547,2746.73,INR,2025-04-22 23:03:19,captured,False,none,,False
32407,606,26745,34944,35983,1667.46,INR,2025-04-22 23:06:03,captured,False,none,,False
32408,702,33376,43604,44940,6504.39,INR,2025-04-22 23:10:55,captured,False,none,,False
32409,997,19796,25868,26609,1192.4,INR,2025-04-22 23:13:12,captured,False,none,,False
32410,990,15871,20733,21353,4342.68,INR,2025-04-22 23:13:55,captured,False,none,,False
32411,854,19066,24926,25628,7370.08,INR,2025-04-22 23:14:05,captured,False,none,,False
32412,450,2446,3201,3313,2391.7,INR,2025-04-22 23:16:31,captured,False,none,,False
32413,317,13939,18189,18754,533.16,INR,2025-04-22 23:18:27,captured,False,none,,False
32414,1469,27164,35492,36554,333.08,INR,2025-04-22 23:20:08,captured,False,none,,False
32415,682,2920,3805,3950,1402.67,INR,2025-04-22 23:22:36,captured,False,none,,False
32416,1450,35624,46564,47954,862.25,INR,2025-04-22 23:26:09,captured,False,none,,False
32417,1496,2151,2812,2918,788.6,INR,2025-04-22 23:36:26,captured,False,none,,False
32418,1491,14081,18366,18947,4414.76,INR,2025-04-22 23:37:47,captured,False,none,,False
32419,707,27990,36585,37677,1512.6,INR,2025-04-22 23:37:52,captured,False,none,,False
32420,410,24118,31512,32447,4402.62,INR,2025-04-22 23:39:01,captured,False,none,,False
32421,1491,15725,20536,21164,4316.62,INR,2025-04-22 23:43:55,captured,False,none,,False
32422,332,92,127,122,2586.44,INR,2025-04-22 23:44:05,captured,False,none,,False
32423,325,22759,29726,30612,3297.1,INR,2025-04-22 23:45:40,captured,False,none,,False
32424,1493,23737,31025,31926,1542.06,INR,2025-04-22 23:46:19,captured,False,none,,False
32425,713,3064,3994,4142,1042.03,INR,2025-04-22 23:46:31,captured,False,none,,False
32426,206,34888,45596,46972,673.3,INR,2025-04-22 23:48:06,captured,False,none,,False
32427,767,6530,8546,8790,843.78,INR,2025-04-22 23:49:00,captured,False,none,,False
32428,656,8431,11015,11339,1436.19,INR,2025-04-22 23:55:11,captured,False,none,,False
32429,206,13483,17588,18140,1355.85,INR,2025-04-22 23:57:01,captured,False,none,,False
32430,365,26947,35216,36252,943.23,INR,2025-04-22 23:58:04,captured,False,none,,False
32431,1194,7742,10116,10417,2488.28,INR,2025-04-22 23:59:58,captured,False,none,,False
32432,844,14226,18560,19144,979.8,INR,2025-04-23 00:11:11,captured,False,none,,False
32433,847,37139,48554,49968,679.73,INR,2025-04-23 00:23:22,captured,False,none,,False
32434,483,17315,22632,23279,3135.45,INR,2025-04-23 00:35:38,captured,False,none,,False
32435,191,16897,22081,22710,1998.83,INR,2025-04-23 00:39:20,captured,False,none,,False
32436,1338,2962,3859,4003,3213.63,INR,2025-04-23 00:42:48,captured,False,none,,False
32437,1452,16967,22172,22803,1271.55,INR,2025-04-23 00:48:10,captured,False,none,,False
32438,932,27432,35845,36918,1152.13,INR,2025-04-23 00:58:26,captured,False,none,,False
32439,241,39606,51783,53302,1741.39,INR,2025-04-23 02:09:43,captured,False,none,,False
32440,1096,26032,33986,35029,1003.18,INR,2025-04-23 02:16:41,captured,False,none,,False
32441,258,24669,32216,33209,2683.87,INR,2025-04-23 02:30:25,captured,False,none,,False
32442,327,16653,21770,22390,1331.4,INR,2025-04-23 03:42:47,captured,False,none,,False
32443,1388,19428,25404,26126,1528.66,INR,2025-04-23 04:31:58,captured,False,none,,False
32444,79,32755,42782,44098,1657.7,INR,2025-04-23 04:55:10,captured,False,none,,False
32445,1227,32764,42796,44113,945.05,INR,2025-04-23 05:08:38,captured,False,none,,False
32446,1421,20003,26141,26884,4617.31,INR,2025-04-23 05:10:46,captured,False,none,,False
32447,1143,3529,4632,4759,2529.53,INR,2025-04-23 05:13:38,captured,False,none,,False
32448,488,24766,32355,33345,789.42,INR,2025-04-23 05:17:11,captured,False,none,,False
32449,698,14338,18709,19293,3060.0,INR,2025-04-23 05:17:44,captured,False,none,,False
32450,158,25262,32993,33987,3360.26,INR,2025-04-23 05:20:27,captured,False,none,,False
32451,373,17044,22266,22903,700.53,INR,2025-04-23 05:26:48,captured,False,none,,False
32452,1320,27336,35713,36789,1725.36,INR,2025-04-23 05:30:19,captured,True,none,,False
32453,138,26012,33962,35002,1195.15,INR,2025-04-23 05:32:18,captured,False,none,,False
32454,900,14905,19466,20058,4166.49,INR,2025-04-23 05:46:59,captured,False,none,,False
32455,64,7245,9463,9742,2849.24,INR,2025-04-23 06:00:07,captured,False,none,,False
32456,1376,39679,51877,53398,1747.26,INR,2025-04-23 06:08:49,captured,False,none,,False
32457,362,32814,42857,44173,1345.68,INR,2025-04-23 06:26:53,failed,False,none,,False
32458,227,11858,15470,15945,3701.32,INR,2025-04-23 06:27:01,captured,False,none,,False
32459,1053,15130,19757,20359,2091.49,INR,2025-04-23 06:32:18,captured,False,none,,False
32460,1008,15181,19820,20422,4400.19,INR,2025-04-23 06:35:42,captured,False,none,,False
32461,1149,19582,25598,26329,9022.92,INR,2025-04-23 06:39:53,captured,False,none,,False
32462,719,28248,36905,38016,2145.41,INR,2025-04-23 06:41:03,captured,False,none,,False
32463,1397,32548,42515,43804,2530.84,INR,2025-04-23 06:43:32,failed,False,none,,False
32464,715,17032,22252,22889,935.35,INR,2025-04-23 06:44:32,captured,False,none,,False
32465,991,8162,10666,10976,580.14,INR,2025-04-23 06:47:19,captured,False,none,,False
32466,379,3239,4225,4360,982.25,INR,2025-04-23 06:48:10,captured,False,none,,False
32467,491,39721,51931,53453,1052.55,INR,2025-04-23 06:50:30,captured,False,none,,False
32468,748,17568,22969,23627,457.91,INR,2025-04-23 06:52:13,failed,False,none,,False
32469,167,25622,33475,34477,1240.62,INR,2025-04-23 06:54:14,captured,False,none,,False
32470,757,34459,45035,46384,4493.18,INR,2025-04-23 07:03:27,captured,False,none,,False
32471,361,638,821,860,874.82,INR,2025-04-23 07:04:58,captured,False,none,,False
32472,847,24782,32375,33366,1434.8,INR,2025-04-23 07:08:32,captured,False,none,,False
32473,172,1280,1656,1721,4410.46,INR,2025-04-23 07:16:57,captured,False,none,,False
32474,808,34803,45478,46850,678.87,INR,2025-04-23 07:21:47,captured,False,none,,False
32475,648,8801,11510,11852,7034.48,INR,2025-04-23 07:24:17,cancelled,False,none,,False
32476,972,15717,20525,21152,3496.4,INR,2025-04-23 07:27:29,captured,False,none,,False
32477,611,8942,11689,12038,6404.07,INR,2025-04-23 07:28:07,captured,False,none,,False
32478,1035,8594,11237,11548,906.71,INR,2025-04-23 07:37:22,captured,False,none,,False
32479,773,23888,31219,32133,1687.95,INR,2025-04-23 07:37:45,captured,False,none,,False
32480,61,21875,28594,29431,895.53,INR,2025-04-23 07:41:58,captured,False,none,,False
32481,253,25856,33777,34786,691.69,INR,2025-04-23 07:43:18,captured,False,none,,False
32482,1147,13354,17417,17971,740.49,INR,2025-04-23 07:48:31,captured,False,none,,False
32483,1171,20536,26829,27602,1110.62,INR,2025-04-23 07:49:20,captured,False,none,,False
32484,826,30445,39785,40991,2395.0,INR,2025-04-23 07:51:48,captured,False,none,,False
32485,420,26594,34723,35772,4127.86,INR,2025-04-23 07:52:09,captured,False,none,,False
32486,926,2770,3617,3758,549.45,INR,2025-04-23 07:54:48,captured,False,none,,False
32487,864,18881,24676,25384,3266.46,INR,2025-04-23 08:00:39,cancelled,False,none,,False
32488,1385,13255,17289,17835,1578.0,INR,2025-04-23 08:05:42,captured,False,none,,False
32489,1166,39403,51504,53026,3175.19,INR,2025-04-23 08:07:13,captured,False,none,,False
32490,1176,28454,37200,38285,968.95,INR,2025-04-23 08:08:36,captured,False,none,,False
32491,904,28288,36966,38069,401.45,INR,2025-04-23 08:08:51,captured,False,none,,False
32492,949,35839,46833,48255,1816.2,INR,2025-04-23 08:16:23,captured,False,none,,False
32493,1447,9090,11876,12239,2581.03,INR,2025-04-23 08:17:55,captured,False,none,,False
